name,style,ABV,IBU,rating,raters,brewery_URL,rank
Provender Den,Stout - Oatmeal,6.2,40.0,3.63,65.0,https://untappd.com/ALULUBrewPub,9
Novar,Lager - Dark,5.3,20.0,3.65,62.0,https://untappd.com/ALULUBrewPub,10
Dual Torus,Sour - Ale,6.0,10.0,3.79,57.0,https://untappd.com/ALULUBrewPub,11
Chronotopia,Stout - Imperial / Double,10.0,,4.04,51.0,https://untappd.com/ALULUBrewPub,12
Sys Crisp,Red Ale - American Amber / Red,5.0,30.0,3.53,42.0,https://untappd.com/ALULUBrewPub,13
Para Poly,Sour - Ale,5.3,,3.34,44.0,https://untappd.com/ALULUBrewPub,14
Del Scorpio,Pale Ale - American,5.5,35.0,3.42,45.0,https://untappd.com/ALULUBrewPub,15
Doon Sparrow,Porter - Other,5.8,,3.41,39.0,https://untappd.com/ALULUBrewPub,16
Marshmallow Winter,Stout - Imperial Milk / Sweet,,,3.9,43.0,https://untappd.com/ALULUBrewPub,17
Tempus Magnus,Saison / Farmhouse Ale,6.5,25.0,3.58,36.0,https://untappd.com/ALULUBrewPub,18
Rue Tropic,IPA - New England,7.0,75.0,3.54,35.0,https://untappd.com/ALULUBrewPub,19
Morphoscopia,Saison / Farmhouse Ale,6.0,,3.37,35.0,https://untappd.com/ALULUBrewPub,20
Hoff Thor,Saison / Farmhouse Ale,6.5,55.0,3.55,30.0,https://untappd.com/ALULUBrewPub,21
Ploom Radley,Stout - Irish Dry,4.4,,2.92,27.0,https://untappd.com/ALULUBrewPub,22
Onyx Delta,Märzen,6.2,,3.45,26.0,https://untappd.com/ALULUBrewPub,23
Nui Ka,Blonde Ale,5.0,20.0,3.17,28.0,https://untappd.com/ALULUBrewPub,24
Dayling Peak,Sour - Berliner Weisse,4.6,10.0,3.47,24.0,https://untappd.com/ALULUBrewPub,25
LadiesMan,Witbier,5.5,,3.51,1001.0,https://untappd.com/Aleman,1
The Man,IPA - American,6.8,40.0,3.64,903.0,https://untappd.com/Aleman,2
SoulMan,Brown Ale - American,7.8,,3.65,753.0,https://untappd.com/Aleman,3
VenkMan,IPA - Imperial / Double,8.1,60.0,3.99,533.0,https://untappd.com/Aleman,4
DayMan,IPA - American,7.2,,3.79,446.0,https://untappd.com/Aleman,5
HitMan,IPA - Imperial / Double,8.9,65.0,3.79,208.0,https://untappd.com/Aleman,6
StrongMan,Strong Ale - American,8.1,50.0,3.74,195.0,https://untappd.com/Aleman,7
NightMan,Stout - American,7.5,20.0,3.81,189.0,https://untappd.com/Aleman,8
StickMan,Stout - Other,6.7,20.0,3.61,169.0,https://untappd.com/Aleman,9
PartyMan,IPA - American,7.3,60.0,3.72,135.0,https://untappd.com/Aleman,10
LittleMan,Pale Ale - American,5.2,35.0,3.5,126.0,https://untappd.com/Aleman,11
My My Hey Hey (Aleman Batch),Saison / Farmhouse Ale,7.0,,3.78,114.0,https://untappd.com/Aleman,12
DeliveryMan,Kölsch,5.6,20.0,3.51,119.0,https://untappd.com/Aleman,13
"MaeBell Ale, Batch 3",IPA - American,6.5,38.0,3.81,105.0,https://untappd.com/Aleman,14
"MaeBell Ale, Batch 2",Blonde Ale - Belgian Blonde / Golden,6.0,20.0,3.69,94.0,https://untappd.com/Aleman,15
"MaeBell Ale, Batch 1",IPA - American,5.5,50.0,3.77,78.0,https://untappd.com/Aleman,16
WiseMan,Weizenbock,8.6,11.0,3.71,79.0,https://untappd.com/Aleman,17
FoxyMan,IPA - White,6.0,38.0,3.83,48.0,https://untappd.com/Aleman,18
WoMan,Dunkelweizen,7.1,10.0,3.59,48.0,https://untappd.com/Aleman,19
Thank God The Tiki Bar Is Open,Pale Ale - Belgian,5.6,,3.62,43.0,https://untappd.com/Aleman,20
MonkMan,Belgian Dubbel,6.2,20.0,3.63,46.0,https://untappd.com/Aleman,21
G-Man Mocha Porter,Porter - American,5.6,25.0,3.8,43.0,https://untappd.com/Aleman,22
WeatherMan,IPA - New England,5.6,45.0,3.89,40.0,https://untappd.com/Aleman,23
HypeMan,Sour - Farmhouse IPA,5.4,20.0,3.56,35.0,https://untappd.com/Aleman,24
El Hombre,Lager - North American Adjunct,4.8,,3.72,32.0,https://untappd.com/Aleman,25
Devil's Breakfast,Stout - Imperial Oatmeal,9.2,52.0,3.92,629.0,https://untappd.com/ArrowheadAles,1
Weed Wacker,Pale Wheat Ale - American,6.3,37.0,3.73,454.0,https://untappd.com/ArrowheadAles,2
Entry Level Snob,IPA - American,7.6,45.0,3.76,444.0,https://untappd.com/ArrowheadAles,3
Coconut Killjoy,Porter - American,8.0,29.0,3.79,444.0,https://untappd.com/ArrowheadAles,4
Evil Genius,Witbier,7.0,14.0,3.59,412.0,https://untappd.com/ArrowheadAles,5
Ahh Fuggles,Red Ale - Irish,6.0,27.0,3.58,302.0,https://untappd.com/ArrowheadAles,6
FMLR,IPA - Triple,11.9,68.0,3.95,253.0,https://untappd.com/ArrowheadAles,7
Biff Tannen,Belgian Tripel,10.1,16.0,3.74,280.0,https://untappd.com/ArrowheadAles,8
Killer Low Life,IPA - Imperial / Double,11.9,,4.02,199.0,https://untappd.com/ArrowheadAles,9
Smaze,IPA - New England,,,3.93,192.0,https://untappd.com/ArrowheadAles,10
Hop & Oats,IPA - American,7.1,65.0,3.72,193.0,https://untappd.com/ArrowheadAles,11
Shady Ice Cream Truck,Stout - Oatmeal,7.2,,3.7,182.0,https://untappd.com/ArrowheadAles,12
Chocolate Coffin Creeper,Stout - Milk / Sweet,6.0,,3.74,181.0,https://untappd.com/ArrowheadAles,13
Dad Bod,Kölsch,5.9,,3.58,163.0,https://untappd.com/ArrowheadAles,14
Barrel Aged Devil's Breakfast,Stout - Imperial Oatmeal,10.0,52.0,4.11,159.0,https://untappd.com/ArrowheadAles,15
Sweet Blakely,Stout - Imperial Milk / Sweet,9.0,,3.93,156.0,https://untappd.com/ArrowheadAles,16
Jive Turkey,Spiced / Herbed Beer,7.8,,3.67,164.0,https://untappd.com/ArrowheadAles,17
The Calistoga Kid,Pale Ale - American,6.0,65.0,3.59,124.0,https://untappd.com/ArrowheadAles,18
Franks Jorts,Sour - Gose,3.7,10.0,3.89,126.0,https://untappd.com/ArrowheadAles,19
Cherry Sleigher,Belgian Dubbel,8.2,,3.65,138.0,https://untappd.com/ArrowheadAles,20
Blushing Filly,Sour - Berliner Weisse,4.4,,3.89,126.0,https://untappd.com/ArrowheadAles,21
"Don't Worry, Beer Happy",Cream Ale,4.7,,3.38,131.0,https://untappd.com/ArrowheadAles,22
Wheatus,Pale Wheat Ale - American,4.4,,3.47,116.0,https://untappd.com/ArrowheadAles,23
Cheeky Liason,Saison / Farmhouse Ale,8.5,65.0,3.53,115.0,https://untappd.com/ArrowheadAles,24
Dirty Parts,Scottish Ale,,,3.66,122.0,https://untappd.com/ArrowheadAles,25
Entrenched IPA,IPA - American,6.5,57.0,3.76,3495.0,https://untappd.com/AlarmistBrewing,1
Phobophobia Patersbier,Patersbier,4.8,18.0,3.59,2965.0,https://untappd.com/AlarmistBrewing,2
Pantsless Pale Ale,Pale Ale - American,6.0,35.0,3.66,2976.0,https://untappd.com/AlarmistBrewing,3
Le Jus,IPA - New England,5.8,30.0,4.05,392.0,https://untappd.com/AlarmistBrewing,4
Skewmageddon,Stout - Oatmeal,6.3,26.0,3.74,362.0,https://untappd.com/AlarmistBrewing,5
Juguito,IPA - New England,4.7,30.0,3.77,200.0,https://untappd.com/AlarmistBrewing,6
Aaron's Vision Quest,IPA - Belgian,6.7,53.0,3.65,195.0,https://untappd.com/AlarmistBrewing,7
Golden Showers,Blonde Ale,5.0,20.0,3.48,176.0,https://untappd.com/AlarmistBrewing,8
Lupulinophobia Ver 4,Patersbier,4.8,18.0,3.76,184.0,https://untappd.com/AlarmistBrewing,9
Alternative Facts,Blonde Ale - Belgian Blonde / Golden,6.8,28.0,3.55,164.0,https://untappd.com/AlarmistBrewing,10
Onerous,Stout - Oatmeal,5.0,,3.65,175.0,https://untappd.com/AlarmistBrewing,11
Lupulinophobia Ver 3,Patersbier,4.8,,3.58,166.0,https://untappd.com/AlarmistBrewing,12
Lupulinophobia Ver 1,Blonde Ale - Belgian Blonde / Golden,4.8,18.0,3.72,152.0,https://untappd.com/AlarmistBrewing,13
Lupulinophobia Ver 2,Patersbier,4.8,18.0,3.73,147.0,https://untappd.com/AlarmistBrewing,14
Impulsion Oatmeal Stout,Stout - Oatmeal,6.3,26.0,3.77,147.0,https://untappd.com/AlarmistBrewing,15
Fake News,Belgian Strong Golden Ale,7.8,53.0,3.73,140.0,https://untappd.com/AlarmistBrewing,16
Lupulinophobia Ver. 5,Patersbier,4.8,12.0,3.77,134.0,https://untappd.com/AlarmistBrewing,17
Big Muff,IPA - New England,6.8,30.0,4.03,125.0,https://untappd.com/AlarmistBrewing,18
Juice Pedal,IPA - New England,6.8,30.0,3.93,127.0,https://untappd.com/AlarmistBrewing,19
DoubleThink,Belgian Tripel,9.4,35.0,3.82,125.0,https://untappd.com/AlarmistBrewing,20
Fuzz Pedal,IPA - New England,6.66,40.0,3.91,127.0,https://untappd.com/AlarmistBrewing,21
Le Jus Deux,IPA - New England,5.7,,3.92,119.0,https://untappd.com/AlarmistBrewing,22
Juice Pantsless,IPA - New England,6.66,40.0,4.2,109.0,https://untappd.com/AlarmistBrewing,23
Astral Eye,IPA - Imperial / Double,6.1,30.0,3.77,121.0,https://untappd.com/AlarmistBrewing,24
Bigger Button,Blonde Ale,4.7,,3.44,109.0,https://untappd.com/AlarmistBrewing,25
Puffing Billy,Brown Ale - American,6.9,34.0,3.71,3467.0,https://untappd.com/ATB,1
Villainous,IPA - American,6.3,70.0,3.71,3329.0,https://untappd.com/ATB,2
Ghost of 'lectricity,Kölsch,4.9,24.0,3.42,3194.0,https://untappd.com/ATB,3
Vera,Cream Ale,5.2,13.0,3.71,2686.0,https://untappd.com/ATB,4
Silk Road,Pale Ale - American,5.9,58.0,3.32,2664.0,https://untappd.com/ATB,5
Mr. Marmalade,IPA - Imperial / Double,8.8,88.0,3.74,2085.0,https://untappd.com/ATB,6
Maui Gold,IPA - Session / India Session Ale,4.5,66.0,3.48,1215.0,https://untappd.com/ATB,7
Black Forest,Stout - Imperial / Double,9.0,48.0,3.7,889.0,https://untappd.com/ATB,8
Pretty Lights,Belgian Tripel,8.0,20.0,3.29,577.0,https://untappd.com/ATB,9
Wee Heavy Scotch Ale,Scotch Ale / Wee Heavy,9.3,,3.9,411.0,https://untappd.com/ATB,10
Dark Energy English Mild w/ Coffee,English Mild Ale,3.6,,3.45,334.0,https://untappd.com/ATB,11
Fool's Folly,Saison / Farmhouse Ale,6.3,,3.49,318.0,https://untappd.com/ATB,12
Sünde Bock,Maibock / Heller (Helles) Bock,7.0,27.0,3.58,283.0,https://untappd.com/ATB,13
Rosarito Daydream,Saison / Farmhouse Ale,6.5,19.0,3.7,183.0,https://untappd.com/ATB,14
Kiwi Pils,Lager - Helles,,,3.09,186.0,https://untappd.com/ATB,15
Orange You Glad...,IPA - American,6.6,,3.64,85.0,https://untappd.com/ATB,16
Lost Sailor,Belgian Strong Dark Ale,,,3.72,87.0,https://untappd.com/ATB,17
Last Matador,Pale Wheat Ale - American,6.0,45.0,3.61,65.0,https://untappd.com/ATB,18
Barrel Aged Fool's Folly,Saison / Farmhouse Ale,6.3,,3.53,50.0,https://untappd.com/ATB,19
0.763,Golden Ale,5.7,,3.31,42.0,https://untappd.com/ATB,20
Barrel Aged Puffing Billy,Brown Ale - American,10.0,,3.74,48.0,https://untappd.com/ATB,21
Splendor In the Dark,Porter - Other,7.2,,3.8,41.0,https://untappd.com/ATB,22
Lord William,Brown Ale - American,12.0,,3.42,35.0,https://untappd.com/ATB,23
1227 Brown,Brown Ale - American,6.9,,3.83,29.0,https://untappd.com/ATB,24
BA Sünde Bock,Bock,7.0,,3.85,27.0,https://untappd.com/ATB,25
Pegasus IPA,IPA - American,6.5,,3.41,6733.0,https://untappd.com/ArgusBrewery,1
EZ Rider Pale Ale,Pale Ale - American,5.0,,3.3,2381.0,https://untappd.com/ArgusBrewery,2
Ironhorse,California Common,6.5,,3.31,2227.0,https://untappd.com/ArgusBrewery,3
Holsteiner Lager,Märzen,5.5,38.0,3.31,1906.0,https://untappd.com/ArgusBrewery,4
Clyde's Ale,Extra Special / Strong Bitter,5.5,,3.42,1628.0,https://untappd.com/ArgusBrewery,5
Rosie Cheeks,Saison / Farmhouse Ale,6.25,,3.7,812.0,https://untappd.com/ArgusBrewery,6
McCaffery's Irish Cream Ale,Cream Ale,4.14,,3.56,542.0,https://untappd.com/ArgusBrewery,7
Golden Prairie Ale,Altbier,6.0,,3.35,595.0,https://untappd.com/ArgusBrewery,8
Bloodshot,Extra Special / Strong Bitter,5.4,,3.42,542.0,https://untappd.com/ArgusBrewery,9
Country House Red Ale,Extra Special / Strong Bitter,5.6,,3.5,338.0,https://untappd.com/ArgusBrewery,10
Wild Rice Ale,American Wild Ale,6.5,,3.29,326.0,https://untappd.com/ArgusBrewery,11
Leopold Scotch Ale Barrel Aged,Scotch Ale / Wee Heavy,9.5,,3.91,214.0,https://untappd.com/ArgusBrewery,12
Dennis Hopper,IPA - American,6.5,,3.66,134.0,https://untappd.com/ArgusBrewery,13
Wee Heavy Leopold,Scotch Ale / Wee Heavy,8.2,,3.72,74.0,https://untappd.com/ArgusBrewery,14
Golden Prairie Honey Ginger Beer,Mead - Braggot,7.0,,3.66,77.0,https://untappd.com/ArgusBrewery,15
Patron's Reserve,California Common,5.4,,3.47,41.0,https://untappd.com/ArgusBrewery,16
Paschke Polish Pilsner,Pilsner - Other,5.5,,3.67,62.0,https://untappd.com/ArgusBrewery,17
Pullman Pilsner,Pilsner - German,4.7,,3.58,57.0,https://untappd.com/ArgusBrewery,18
Esb,Extra Special / Strong Bitter,,,3.46,50.0,https://untappd.com/ArgusBrewery,19
Dry Stout,Stout - Other,,,3.68,46.0,https://untappd.com/ArgusBrewery,20
Monumental Lager,Red Ale - American Amber / Red,,,3.8,36.0,https://untappd.com/ArgusBrewery,21
Barricale Clyde's Ale Bourbon Barrel Aged ESB,Extra Special / Strong Bitter,5.5,,3.64,35.0,https://untappd.com/ArgusBrewery,22
Jolly Old Ale,Winter Warmer,8.5,,3.52,41.0,https://untappd.com/ArgusBrewery,23
Pullman Porter,Porter - American,6.9,,3.92,39.0,https://untappd.com/ArgusBrewery,24
Arnold,Schwarzbier,6.0,20.0,3.88,28.0,https://untappd.com/ArgusBrewery,25
ChI.P.A.,IPA - American,6.5,65.0,3.69,2002.0,https://untappd.com/BywayBrewingCompany,1
Oat Street,Porter - American,6.0,24.0,3.54,1115.0,https://untappd.com/BywayBrewingCompany,2
Overdue,IPA - Imperial / Double,8.5,85.0,3.78,1004.0,https://untappd.com/BywayBrewingCompany,3
Goldblatz,Golden Ale,5.0,18.0,3.26,777.0,https://untappd.com/BywayBrewingCompany,4
Mosaitra,IPA - Session / India Session Ale,4.5,50.0,3.63,643.0,https://untappd.com/BywayBrewingCompany,5
Orange Is the New Wheat,Witbier,5.0,20.0,3.61,591.0,https://untappd.com/BywayBrewingCompany,6
1871 Conflagration,Red Ale - Irish,7.0,45.0,3.48,530.0,https://untappd.com/BywayBrewingCompany,7
V For Vienna,Lager - Vienna,5.25,18.0,3.51,352.0,https://untappd.com/BywayBrewingCompany,8
Bean White Stout,Stout - Other,7.5,25.0,3.76,315.0,https://untappd.com/BywayBrewingCompany,9
Stosh.O,Pilsner - Czech,5.5,28.0,3.63,195.0,https://untappd.com/BywayBrewingCompany,10
Chupacabra,Sour - Gose,4.5,4.0,3.79,191.0,https://untappd.com/BywayBrewingCompany,11
Kreuzung,Pilsner - German,4.5,30.0,3.33,177.0,https://untappd.com/BywayBrewingCompany,12
Barrel-Aged Blakstarr,Porter - Imperial / Double,9.0,30.0,3.9,147.0,https://untappd.com/BywayBrewingCompany,13
Byway To Hell,IPA - Triple,9.0,100.0,3.8,141.0,https://untappd.com/BywayBrewingCompany,14
Blakstarr In the Morning,Porter - Imperial / Double,8.0,,4.02,125.0,https://untappd.com/BywayBrewingCompany,15
Count Cinnachocula,Stout - Milk / Sweet,9.0,30.0,3.85,107.0,https://untappd.com/BywayBrewingCompany,16
Char-done-Hey!,Sour - Ale,4.5,4.0,3.7,95.0,https://untappd.com/BywayBrewingCompany,17
Pils,Pilsner - German,5.0,18.0,3.45,91.0,https://untappd.com/BywayBrewingCompany,18
Short Stack,Brown Ale - Imperial / Double,8.0,30.0,3.88,81.0,https://untappd.com/BywayBrewingCompany,19
Raspberry Beret,Sour - Ale,4.5,4.0,3.88,73.0,https://untappd.com/BywayBrewingCompany,20
Milk Man,Stout - Imperial Milk / Sweet,9.0,30.0,3.93,80.0,https://untappd.com/BywayBrewingCompany,21
Five Points,Stout - Irish Dry,5.25,30.0,3.46,70.0,https://untappd.com/BywayBrewingCompany,22
This Stout Is Bananas,Belgian Strong Dark Ale,7.0,25.0,3.74,75.0,https://untappd.com/BywayBrewingCompany,23
Blakstarr,Porter - Imperial / Double,8.0,50.0,3.85,68.0,https://untappd.com/BywayBrewingCompany,24
Haulin' Oats,Stout - Oatmeal,5.75,30.0,3.5,65.0,https://untappd.com/BywayBrewingCompany,25
Back Porch Porter,Porter - American,4.7,27.0,3.83,172.0,https://untappd.com/BosackisHomeBrew,1
I Wish Red Ale,Red Ale - American Amber / Red,5.4,27.0,3.67,164.0,https://untappd.com/BosackisHomeBrew,2
Word To the Weizenbock,Weizenbock,8.3,21.0,4.01,133.0,https://untappd.com/BosackisHomeBrew,3
Basement Bavarian Wheat,Dunkelweizen,5.1,18.0,3.72,129.0,https://untappd.com/BosackisHomeBrew,4
Improper English Ale,Pale Ale - English,4.6,22.0,3.65,117.0,https://untappd.com/BosackisHomeBrew,5
You Asked For It English IPA,IPA - English,5.3,54.0,3.67,123.0,https://untappd.com/BosackisHomeBrew,6
Wife's Weiss,Sour - Berliner Weisse,4.2,18.0,3.67,120.0,https://untappd.com/BosackisHomeBrew,7
Weekend Dark Wheat,Dark Ale,5.8,21.0,3.77,104.0,https://untappd.com/BosackisHomeBrew,8
Brown Ale,Brown Ale - American,5.6,19.0,3.84,88.0,https://untappd.com/BosackisHomeBrew,9
Garden Chili Wheat,Spiced / Herbed Beer,4.6,36.0,3.68,75.0,https://untappd.com/BosackisHomeBrew,10
Hazelnut Brown Ale,Brown Ale - American,5.3,21.0,3.85,65.0,https://untappd.com/BosackisHomeBrew,11
Frumentum Lager,Lager - Pale,4.5,19.0,3.61,55.0,https://untappd.com/BosackisHomeBrew,12
Mundelager,Lager - American Light,3.7,38.0,3.47,47.0,https://untappd.com/BosackisHomeBrew,13
Raspberry Wheat,Fruit Beer,5.3,15.0,3.89,48.0,https://untappd.com/BosackisHomeBrew,14
Blueberry Wheat,Fruit Beer,5.3,15.0,3.66,43.0,https://untappd.com/BosackisHomeBrew,15
Summer Stout,Stout - American,5.5,27.0,3.54,39.0,https://untappd.com/BosackisHomeBrew,16
Milk Chocolate Stout,Stout - Imperial Milk / Sweet,5.9,18.0,4.02,44.0,https://untappd.com/BosackisHomeBrew,17
Scotch Ale/ Wee Heavy,Scotch Ale / Wee Heavy,7.3,20.0,3.9,26.0,https://untappd.com/BosackisHomeBrew,18
Dutch Shepherd Rye,Roggenbier,5.2,20.0,4.01,28.0,https://untappd.com/BosackisHomeBrew,19
Australian Wheat,Other,5.5,46.0,3.45,24.0,https://untappd.com/BosackisHomeBrew,20
Buzz-acki's Coffee Cream Ale,Cream Ale,5.4,17.0,3.59,20.0,https://untappd.com/BosackisHomeBrew,21
Oatmeal Stout,Stout - Oatmeal,5.3,21.0,3.51,24.0,https://untappd.com/BosackisHomeBrew,22
German Pilsner,Pilsner - German,4.2,20.0,3.53,19.0,https://untappd.com/BosackisHomeBrew,23
Garden Chili Wheat-2018,Spiced / Herbed Beer,4.6,30.0,,6.0,https://untappd.com/BosackisHomeBrew,24
Frumentum Corn Lager (2018),Lager - Pale,4.5,19.0,,3.0,https://untappd.com/BosackisHomeBrew,25
Earl the Pearl,Pale Ale - American,5.7,,3.57,721.0,https://untappd.com/BBGBBreweryHopFarm,1
Wild Bill,IPA - Imperial / Double,8.7,99.0,3.52,549.0,https://untappd.com/BBGBBreweryHopFarm,2
Leroy's Saison,Saison / Farmhouse Ale,7.0,52.0,3.53,524.0,https://untappd.com/BBGBBreweryHopFarm,3
Barney's Coffee Stout,Stout - American,7.6,32.0,3.57,514.0,https://untappd.com/BBGBBreweryHopFarm,4
Butch's Badass Porter,Porter - American,5.7,32.0,3.65,493.0,https://untappd.com/BBGBBreweryHopFarm,5
Uncle Joe's IPA,IPA - American,6.6,66.0,3.5,470.0,https://untappd.com/BBGBBreweryHopFarm,6
Jinks Black IPA,IPA - Black / Cascadian Dark Ale,6.6,66.0,3.66,171.0,https://untappd.com/BBGBBreweryHopFarm,7
New England Double Dry Hopped IPA,IPA - Imperial / Double,6.7,,3.76,87.0,https://untappd.com/BBGBBreweryHopFarm,8
Brett IPA,Sour - Farmhouse IPA,6.6,66.0,3.58,82.0,https://untappd.com/BBGBBreweryHopFarm,9
Buttons Barleywine,Barleywine - American,9.6,,3.61,66.0,https://untappd.com/BBGBBreweryHopFarm,10
Competition Porter,Porter - Imperial / Double,9.6,,3.73,44.0,https://untappd.com/BBGBBreweryHopFarm,11
Carmel's Nitro IPA,IPA - American,6.6,66.0,3.89,31.0,https://untappd.com/BBGBBreweryHopFarm,12
Farmhouse Ale,Saison / Farmhouse Ale,6.4,55.0,3.38,20.0,https://untappd.com/BBGBBreweryHopFarm,13
Misty’s Summer Cream Ale,Cream Ale,4.8,16.0,3.39,14.0,https://untappd.com/BBGBBreweryHopFarm,14
Scooters Farmhouse,Saison / Farmhouse Ale,6.0,50.0,2.95,14.0,https://untappd.com/BBGBBreweryHopFarm,15
Jinx Black IPA,IPA - Black / Cascadian Dark Ale,7.1,85.0,3.85,13.0,https://untappd.com/BBGBBreweryHopFarm,16
Billy's Bad Ass Porter,Porter - American,,,3.18,10.0,https://untappd.com/BBGBBreweryHopFarm,17
Saison Marilyn,Saison / Farmhouse Ale,6.1,27.0,,3.0,https://untappd.com/BBGBBreweryHopFarm,18
Rhubarb Berliner Weisse,Sour - Berliner Weisse,2.7,,,3.0,https://untappd.com/BBGBBreweryHopFarm,19
Russian Imperial Stout,Stout - Russian Imperial,11.5,,,3.0,https://untappd.com/BBGBBreweryHopFarm,20
Strawberry Basil Saison,Saison / Farmhouse Ale,6.0,,,2.0,https://untappd.com/BBGBBreweryHopFarm,21
Berliner Weisse,Sour - Berliner Weisse,2.8,,,0.0,https://untappd.com/BBGBBreweryHopFarm,22
Straight Up,Porter - English,6.0,15.0,3.84,162.0,https://untappd.com/BlackHorizonBrewingCompany,1
Fool Me Once,Pale Ale - American,6.3,45.0,3.67,162.0,https://untappd.com/BlackHorizonBrewingCompany,2
Blood Moon Prophecy,Red Ale - Other,4.7,,3.63,151.0,https://untappd.com/BlackHorizonBrewingCompany,3
Out of Nowhere,IPA - American,6.8,,3.37,125.0,https://untappd.com/BlackHorizonBrewingCompany,4
Big Chocolate,Stout - American,7.0,,3.84,116.0,https://untappd.com/BlackHorizonBrewingCompany,5
Double Pale Ale,IPA - Imperial / Double,9.1,,3.61,118.0,https://untappd.com/BlackHorizonBrewingCompany,6
Horizon APA Vol. Citra,Pale Ale - American,5.5,,3.76,121.0,https://untappd.com/BlackHorizonBrewingCompany,7
Swimmer's Ear,Witbier,5.0,,3.5,111.0,https://untappd.com/BlackHorizonBrewingCompany,8
Rye't Away,Rye Beer,5.0,10.0,3.49,105.0,https://untappd.com/BlackHorizonBrewingCompany,9
The Gang Makes A N.E. IPA,IPA - Imperial / Double,6.5,55.0,3.86,94.0,https://untappd.com/BlackHorizonBrewingCompany,10
Weird Dynamic,IPA - American,6.0,35.0,3.63,96.0,https://untappd.com/BlackHorizonBrewingCompany,11
Shame On You,IPA - Imperial / Double,6.5,60.0,3.86,86.0,https://untappd.com/BlackHorizonBrewingCompany,12
Short Side,Blonde Ale - Belgian Blonde / Golden,5.1,22.0,3.6,75.0,https://untappd.com/BlackHorizonBrewingCompany,13
Half To Death,Stout - Other,7.0,18.0,3.89,74.0,https://untappd.com/BlackHorizonBrewingCompany,14
Southernmost,Sour - Ale,4.3,,3.81,71.0,https://untappd.com/BlackHorizonBrewingCompany,15
Amarillo IPA,IPA - American,,,3.14,69.0,https://untappd.com/BlackHorizonBrewingCompany,16
Oktoberfarce,Kölsch,5.4,20.0,3.53,61.0,https://untappd.com/BlackHorizonBrewingCompany,17
Fading Memories,Saison / Farmhouse Ale,6.0,18.0,3.8,57.0,https://untappd.com/BlackHorizonBrewingCompany,18
Dust To Dust,IPA - Black / Cascadian Dark Ale,5.5,27.0,3.64,53.0,https://untappd.com/BlackHorizonBrewingCompany,19
Peachy Keen,Cream Ale,4.5,11.0,3.52,56.0,https://untappd.com/BlackHorizonBrewingCompany,20
Orange Collusion,Saison / Farmhouse Ale,6.8,28.0,3.88,52.0,https://untappd.com/BlackHorizonBrewingCompany,21
Wheat Barron,Sour - Berliner Weisse,4.2,,3.29,54.0,https://untappd.com/BlackHorizonBrewingCompany,22
